Time;Channel A;Channel B
(ms);(V);(V)

5,79926376;12,12598419;11,49606323
5,80176776;12,12598419;11,49606323
5,80427176;12,12598419;11,49606323
5,80677576;12,12598419;11,49606323
5,80927976;12,12598419;11,49606323
5,81178376;12,12598419;11,49606323
5,81428776;12,12598419;11,49606323
5,81679176;12,12598419;11,49606323
5,81929575;12,12598419;11,49606323
5,82179975;12,12598419;11,49606323
5,82430375;12,12598419;11,49606323
5,82680775;12,12598419;11,49606323
5,82931175;12,12598419;11,49606323
5,83181575;12,12598419;11,49606323
5,83431975;12,12598419;11,49606323
5,83682375;12,12598419;11,49606323
5,83932775;12,12598419;11,49606323
5,84183175;12,12598419;11,49606323
5,84433575;12,12598419;11,49606323
5,84683975;12,12598419;11,49606323
5,84934375;12,12598419;11,49606323
5,85184775;12,12598419;11,49606323
5,85435175;12,12598419;11,49606323
5,85685575;12,12598419;11,49606323
5,85935975;12,12598419;11,49606323
5,86186375;12,12598419;11,49606323
5,86436775;12,12598419;11,49606323
5,86687175;12,12598419;11,49606323
5,86937575;12,12598419;11,49606323
5,87187975;12,12598419;11,49606323
5,87438375;12,12598419;11,49606323
5,87688775;12,12598419;11,49606323
5,87939175;12,12598419;11,49606323
5,88189575;12,12598419;11,49606323
5,88439975;12,12598419;11,49606323
5,88690375;12,12598419;11,49606323
5,88940775;12,12598419;11,49606323
5,89191175;12,12598419;11,49606323
5,89441575;12,12598419;11,49606323
5,89691975;12,12598419;11,49606323
5,89942375;12,12598419;11,49606323
5,90192775;12,12598419;11,49606323
5,90443175;12,12598419;11,49606323
5,90693575;12,12598419;11,49606323
5,90943975;12,12598419;11,49606323
5,91194375;12,12598419;11,49606323
5,91444775;12,12598419;11,49606323
5,91695175;12,12598419;11,49606323
5,91945575;12,12598419;11,49606323
5,92195975;12,12598419;11,49606323
5,92446375;12,12598419;11,49606323
5,92696775;12,12598419;11,49606323
5,92947175;12,12598419;11,49606323
5,93197575;12,12598419;11,49606323
5,93447975;12,12598419;11,49606323
5,93698375;12,12598419;11,49606323
5,93948775;12,12598419;11,49606323
5,94199175;12,12598419;11,49606323
5,94449575;12,12598419;11,49606323
5,94699975;12,12598419;11,49606323
5,94950375;12,12598419;11,49606323
5,95200775;12,12598419;11,49606323
5,95451175;12,12598419;11,49606323
5,95701575;12,12598419;11,49606323
5,95951975;12,12598419;11,49606323
5,96202375;12,12598419;11,49606323
5,96452775;12,12598419;11,49606323
5,96703175;12,12598419;11,49606323
5,96953575;12,12598419;11,49606323
5,97203975;12,12598419;11,49606323
5,97454375;12,12598419;11,49606323
5,97704775;12,12598419;11,49606323
5,97955175;12,12598419;11,49606323
5,98205575;12,12598419;11,49606323
5,98455975;12,12598419;11,49606323
5,98706375;12,12598419;11,49606323
5,98956775;12,12598419;11,49606323
5,99207175;12,12598419;11,49606323
5,99457575;12,12598419;11,49606323
5,99707975;12,12598419;11,49606323
5,99958375;12,12598419;11,49606323
6,00208775;12,12598419;11,49606323
6,00459175;12,12598419;11,49606323
6,00709575;12,12598419;11,49606323
6,00959975;12,12598419;11,49606323
6,01210375;12,12598419;11,49606323
6,01460775;12,12598419;11,49606323
6,01711175;12,12598419;11,49606323
6,01961575;12,12598419;11,49606323
6,02211975;12,12598419;11,49606323
6,02462375;12,12598419;11,49606323
6,02712775;12,12598419;11,49606323
6,02963175;0,47244096;1,10236216
6,03213575;0,47244096;1,10236216
6,03463975;0,47244096;1,10236216
6,03714375;0,47244096;1,10236216
6,03964775;0,31496063;1,10236216
6,04215175;0,31496063;0,94488192
6,04465575;0,31496063;0,94488192
6,04715975;0,31496063;0,94488192
6,04966375;0,31496063;0,94488192
6,05216775;0,31496063;0,94488192
6,05467175;0,31496063;0,94488192
6,05717574;0,47244096;0,94488192
6,05967974;0,31496063;0,94488192
6,06218374;0,31496063;0,94488192
6,06468774;0,31496063;0,94488192
6,06719174;0,31496063;0,94488192
6,06969574;0,31496063;0,94488192
6,07219974;0,31496063;0,94488192
6,07470374;0,31496063;0,94488192
6,07720774;0,31496063;0,94488192
6,07971174;0,31496063;0,94488192
6,08221574;0,31496063;0,94488192
6,08471974;0,31496063;0,94488192
6,08722374;0,31496063;0,94488192
6,08972774;0,31496063;0,94488192
6,09223174;0,31496063;0,94488192
6,09473574;0,31496063;0,94488192
6,09723974;0,31496063;0,94488192
6,09974374;0,31496063;0,94488192
6,10224774;0,31496063;0,94488192
6,10475174;0,31496063;0,94488192
6,10725574;0,31496063;0,94488192
6,10975974;0,31496063;0,94488192
6,11226374;0,31496063;0,94488192
6,11476774;0,31496063;0,94488192
6,11727174;0,31496063;0,94488192
6,11977574;0,31496063;0,94488192
6,12227974;0,31496063;0,94488192
6,12478374;0,31496063;0,94488192
6,12728774;0,31496063;0,94488192
6,12979174;0,31496063;0,94488192
6,13229574;0,31496063;0,94488192
6,13479974;0,31496063;0,94488192
6,13730374;0,31496063;0,94488192
6,13980774;0,31496063;0,94488192
6,14231174;0,31496063;0,94488192
6,14481574;0,31496063;0,94488192
6,14731974;0,31496063;0,94488192
6,14982374;0,31496063;0,94488192
6,15232774;0,31496063;0,94488192
6,15483174;0,31496063;0,94488192
6,15733574;0,31496063;0,94488192
6,15983974;0,31496063;0,94488192
6,16234374;0,31496063;0,94488192
6,16484774;0,31496063;0,94488192
6,16735174;0,31496063;0,94488192
6,16985574;0,31496063;0,94488192
6,17235974;0,31496063;0,94488192
6,17486374;0,31496063;0,94488192
6,17736774;0,31496063;0,94488192
6,17987174;0,31496063;0,94488192
6,18237574;0,31496063;0,94488192
6,18487974;0,31496063;0,94488192
6,18738374;0,31496063;0,94488192
6,18988774;0,31496063;0,94488192
6,19239174;0,31496063;0,94488192
6,19489574;0,31496063;0,94488192
6,19739974;0,31496063;0,94488192
6,19990374;0,31496063;0,94488192
6,20240774;0,31496063;0,94488192
6,20491174;0,31496063;0,94488192
6,20741574;0,31496063;0,94488192
6,20991974;0,31496063;0,94488192
6,21242374;0,31496063;0,94488192
6,21492774;0,31496063;0,94488192
6,21743174;0,31496063;0,94488192
6,21993574;0,31496063;0,94488192
6,22243974;0,31496063;0,94488192
6,22494374;0,31496063;0,94488192
6,22744774;0,31496063;0,94488192
6,22995174;0,31496063;0,94488192
6,23245574;0,31496063;0,94488192
6,23495974;0,31496063;0,94488192
6,23746374;0,31496063;0,94488192
6,23996774;0,31496063;0,94488192
6,24247174;0,31496063;0,94488192
6,24497574;0,31496063;0,94488192
6,24747974;0,31496063;0,94488192
6,24998374;0,31496063;0,94488192
6,25248774;0,31496063;0,94488192
6,25499174;0,31496063;0,94488192
6,25749574;0,31496063;0,94488192
6,25999974;0,31496063;0,94488192
6,26250374;0,31496063;0,94488192
6,26500774;0,31496063;0,94488192
6,26751174;0,31496063;0,94488192
6,27001574;0,31496063;0,94488192
6,27251974;0,31496063;0,94488192
6,27502374;0,31496063;0,94488192
6,27752774;0,31496063;0,94488192
6,28003174;0,31496063;0,94488192
6,28253574;0,31496063;0,94488192
6,28503974;0,31496063;0,94488192
6,28754374;0,31496063;0,94488192
6,29004774;0,31496063;0,94488192
6,29255173;0,31496063;0,94488192
6,29505573;0,31496063;0,94488192
6,29755973;0,31496063;0,94488192
6,30006373;0,31496063;0,94488192
6,30256773;0,31496063;0,94488192
6,30507173;0,31496063;0,94488192
6,30757573;0,31496063;0,94488192
6,31007973;0,31496063;0,94488192
6,31258373;0,31496063;0,94488192
6,31508773;0,31496063;0,94488192
6,31759173;0,31496063;0,94488192
6,32009573;0,31496063;0,94488192
6,32259973;0,31496063;0,94488192
6,32510373;0,31496063;0,94488192
6,32760773;0,31496063;0,94488192
6,33011173;0,31496063;0,94488192
6,33261573;0,31496063;0,94488192
6,33511973;0,31496063;0,94488192
6,33762373;0,31496063;0,94488192
6,34012773;0,31496063;0,94488192
6,34263173;0,31496063;0,94488192
6,34513573;0,31496063;0,94488192
6,34763973;0,31496063;0,94488192
6,35014373;0,31496063;0,94488192
6,35264773;0,31496063;0,94488192
6,35515173;0,31496063;0,94488192
6,35765573;0,31496063;0,94488192
6,36015973;0,31496063;0,94488192
6,36266373;0,31496063;0,94488192
6,36516773;0,31496063;0,94488192
6,36767173;0,31496063;0,94488192
6,37017573;0,31496063;0,94488192
6,37267973;0,31496063;0,94488192
6,37518373;0,31496063;0,94488192
6,37768773;0,31496063;0,94488192
6,38019173;0,31496063;0,94488192
6,38269573;0,31496063;0,94488192
6,38519973;0,31496063;0,94488192
6,38770373;0,31496063;0,94488192
6,39020773;0,31496063;0,94488192
6,39271173;0,31496063;0,94488192
6,39521573;0,31496063;0,94488192
6,39771973;0,31496063;0,94488192
6,40022373;0,31496063;0,94488192
6,40272773;0,31496063;0,94488192
6,40523173;0,31496063;0,94488192
6,40773573;0,31496063;0,94488192
6,41023973;0,31496063;0,94488192
6,41274373;0,31496063;0,94488192
6,41524773;0,31496063;0,94488192
6,41775173;0,31496063;0,94488192
6,42025573;0,31496063;0,94488192
6,42275973;0,31496063;0,94488192
6,42526373;0,31496063;0,94488192
6,42776773;0,31496063;0,94488192
6,43027173;0,31496063;0,94488192
6,43277573;0,31496063;0,94488192
6,43527973;0,31496063;0,94488192
6,43778373;0,31496063;0,94488192
6,44028773;0,31496063;0,94488192
6,44279173;0,31496063;0,94488192
6,44529573;0,31496063;0,94488192
6,44779973;0,31496063;0,94488192
6,45030373;0,31496063;0,94488192
6,45280773;0,31496063;0,94488192
6,45531173;0,31496063;0,94488192
6,45781573;0,31496063;0,94488192
6,46031973;0,31496063;0,94488192
6,46282373;0,31496063;0,94488192
6,46532773;0,31496063;0,94488192
6,46783173;0,31496063;0,94488192
6,47033573;0,31496063;0,94488192
6,47283973;0,31496063;0,94488192
6,47534373;0,31496063;0,94488192
6,47784773;0,31496063;0,94488192
6,48035173;0,31496063;0,94488192
6,48285573;0,31496063;0,94488192
6,48535973;0,31496063;0,94488192
6,48786373;0,31496063;0,94488192
6,49036773;0,31496063;0,94488192
6,49287173;0,31496063;0,94488192
6,49537573;0,31496063;0,94488192
6,49787973;0,31496063;0,94488192
6,50038373;0,31496063;0,94488192
6,50288773;0,31496063;0,94488192
6,50539173;0,31496063;0,94488192
6,50789573;0,31496063;0,94488192
6,51039973;0,31496063;0,94488192
6,51290373;0,31496063;0,94488192
6,51540773;0,31496063;0,94488192
6,51791173;0,31496063;0,94488192
6,52041573;0,31496063;0,94488192
6,52291973;0,31496063;0,94488192
6,52542373;0,31496063;0,94488192
6,52792773;0,31496063;0,94488192
6,53043172;0,31496063;0,94488192
6,53293572;0,31496063;0,94488192
6,53543972;0,31496063;0,94488192
6,53794372;0,31496063;0,94488192
6,54044772;0,31496063;0,94488192
6,54295172;0,31496063;0,94488192
6,54545572;0,31496063;0,94488192
6,54795972;0,31496063;0,94488192
6,55046372;0,31496063;0,94488192
6,55296772;0,31496063;0,94488192
6,55547172;0,31496063;0,94488192
6,55797572;0,31496063;0,94488192
6,56047972;0,31496063;0,94488192
6,56298372;0,31496063;0,94488192
6,56548772;0,31496063;0,94488192
6,56799172;0,31496063;0,94488192
6,57049572;0,31496063;0,94488192
6,57299972;0,31496063;0,94488192
6,57550372;0,31496063;0,94488192
6,57800772;0,31496063;0,94488192
6,58051172;0,31496063;0,94488192
6,58301572;0,31496063;0,94488192
6,58551972;0,31496063;0,94488192
6,58802372;0,31496063;0,94488192
6,59052772;0,31496063;0,94488192
6,59303172;0,31496063;0,94488192
6,59553572;0,31496063;0,94488192
6,59803972;0,31496063;0,94488192
6,60054372;0,31496063;0,94488192
6,60304772;0,31496063;0,94488192
6,60555172;0,31496063;0,94488192
6,60805572;0,47244096;0,94488192
6,61055972;0,47244096;1,10236216
6,61306372;0,78740156;1,41732287
6,61556772;5,98425198;6,45669270
6,61807172;9,13385868;9,29133892
6,62057572;10,70866108;10,23622036
6,62307972;11,33858299;10,86614132
6,62558372;11,65354347;11,18110275
6,62808772;11,81102371;11,18110275
6,63059172;11,96850395;11,33858299
6,63309572;11,96850395;11,33858299
6,63559972;11,96850395;11,33858299
6,63810372;11,96850395;11,33858299
6,64060772;11,96850395;11,49606323
6,64311172;11,96850395;11,49606323
6,64561572;11,96850395;11,49606323
6,64811972;12,12598419;11,49606323
6,65062372;11,96850395;11,49606323
6,65312772;11,96850395;11,49606323
6,65563172;11,96850395;11,49606323
6,65813572;12,12598419;11,49606323
6,66063972;11,96850395;11,49606323
6,66314372;12,12598419;11,49606323
6,66564772;12,12598419;11,49606323
6,66815172;12,12598419;11,49606323
6,67065572;12,12598419;11,49606323
6,67315972;12,12598419;11,49606323
6,67566372;11,96850395;11,49606323
6,67816772;12,12598419;11,49606323
6,68067172;12,12598419;11,49606323
6,68317572;12,12598419;11,49606323
6,68567972;12,12598419;11,49606323
6,68818372;12,12598419;11,49606323
6,69068772;12,12598419;11,49606323
6,69319172;12,12598419;11,49606323
6,69569572;12,12598419;11,49606323
6,69819972;12,12598419;11,49606323
6,70070372;12,12598419;11,49606323
6,70320772;12,12598419;11,49606323
6,70571172;12,12598419;11,49606323
6,70821572;12,12598419;11,49606323
6,71071972;12,12598419;11,49606323
6,71322372;12,12598419;11,49606323
6,71572772;12,12598419;11,49606323
6,71823172;12,12598419;11,49606323
6,72073572;12,12598419;11,49606323
6,72323972;12,12598419;11,49606323
6,72574372;12,12598419;11,49606323
6,72824772;12,12598419;11,49606323
6,73075172;12,12598419;11,49606323
6,73325572;12,12598419;11,49606323
6,73575972;12,12598419;11,49606323
6,73826372;12,12598419;11,49606323
6,74076772;12,12598419;11,49606323
6,74327172;12,12598419;11,49606323
6,74577572;12,12598419;11,49606323
6,74827972;12,12598419;11,49606323
6,75078372;12,12598419;11,49606323
6,75328772;12,12598419;11,49606323
6,75579172;12,12598419;11,49606323
6,75829572;12,12598419;11,49606323
6,76079972;12,12598419;11,49606323
6,76330372;12,12598419;11,49606323
6,76580772;12,12598419;11,49606323
6,76831171;12,12598419;11,49606323
6,77081571;12,12598419;11,49606323
6,77331971;12,12598419;11,49606323
6,77582371;12,12598419;11,49606323
6,77832771;12,12598419;11,49606323
6,78083171;12,12598419;11,49606323
6,78333571;12,12598419;11,49606323
6,78583971;12,12598419;11,49606323
6,78834371;12,12598419;11,49606323
6,79084771;12,12598419;11,49606323
6,79335171;12,12598419;11,49606323
6,79585571;12,12598419;11,49606323
6,79835971;12,12598419;11,49606323
6,80086371;12,12598419;11,49606323
6,80336771;12,12598419;11,49606323
6,80587171;12,12598419;11,49606323
6,80837571;12,12598419;11,49606323
6,81087971;12,12598419;11,49606323
6,81338371;12,12598419;11,49606323
6,81588771;11,96850395;11,49606323
6,81839171;12,12598419;11,49606323
6,82089571;12,12598419;11,49606323
6,82339971;12,12598419;11,49606323
6,82590371;12,12598419;11,49606323
6,82840771;12,12598419;11,49606323
6,83091171;12,12598419;11,49606323
6,83341571;12,12598419;11,49606323
6,83591971;12,12598419;11,49606323
6,83842371;12,12598419;11,49606323
6,84092771;12,12598419;11,49606323
6,84343171;12,12598419;11,49606323
6,84593571;12,12598419;11,49606323
6,84843971;12,12598419;11,49606323
6,85094371;12,12598419;11,49606323
6,85344771;12,12598419;11,49606323
6,85595171;12,12598419;11,49606323
6,85845571;12,12598419;11,49606323
6,86095971;12,12598419;11,49606323
6,86346371;12,12598419;11,49606323
6,86596771;12,12598419;11,49606323
6,86847171;12,12598419;11,49606323
6,87097571;12,12598419;11,49606323
6,87347971;12,12598419;11,49606323
6,87598371;12,12598419;11,49606323
6,87848771;12,12598419;11,49606323
6,88099171;12,12598419;11,49606323
6,88349571;12,12598419;11,49606323
6,88599971;12,12598419;11,49606323
6,88850371;12,12598419;11,49606323
6,89100771;12,12598419;11,49606323
6,89351171;12,12598419;11,49606323
6,89601571;12,12598419;11,49606323
6,89851971;12,12598419;11,49606323
6,90102371;12,12598419;11,49606323
6,90352771;12,12598419;11,49606323
6,90603171;12,12598419;11,49606323
6,90853571;12,12598419;11,49606323
6,91103971;12,12598419;11,49606323
6,91354371;12,12598419;11,49606323
6,91604771;12,12598419;11,49606323
6,91855171;12,12598419;11,49606323
6,92105571;12,12598419;11,49606323
6,92355971;12,12598419;11,49606323
6,92606371;12,12598419;11,49606323
6,92856771;12,12598419;11,49606323
6,93107171;12,12598419;11,49606323
6,93357571;12,12598419;11,49606323
6,93607971;12,12598419;11,49606323
6,93858371;12,12598419;11,49606323
6,94108771;12,12598419;11,49606323
6,94359171;12,12598419;11,49606323
6,94609571;12,12598419;11,49606323
6,94859971;12,12598419;11,49606323
6,95110371;12,12598419;11,49606323
6,95360771;12,12598419;11,49606323
6,95611171;12,12598419;11,49606323
6,95861571;12,12598419;11,49606323
6,96111971;12,12598419;11,49606323
6,96362371;12,12598419;11,49606323
6,96612771;12,12598419;11,49606323
6,96863171;12,12598419;11,49606323
6,97113571;12,12598419;11,49606323
6,97363971;12,12598419;11,49606323
6,97614371;12,12598419;11,49606323
6,97864771;12,12598419;11,49606323
6,98115171;12,12598419;11,49606323
6,98365571;12,12598419;11,49606323
6,98615971;12,12598419;11,49606323
6,98866371;12,12598419;11,49606323
6,99116771;12,12598419;11,49606323
6,99367171;12,12598419;11,49606323
6,99617571;12,12598419;11,49606323
6,99867971;12,12598419;11,49606323
7,00118371;12,12598419;11,49606323
7,00368771;12,12598419;11,49606323
7,00619170;12,12598419;11,49606323
7,00869570;12,12598419;11,49606323
7,01119970;12,12598419;11,49606323
7,01370370;12,12598419;11,49606323
7,01620770;12,12598419;11,49606323
7,01871170;12,12598419;11,49606323
7,02121570;12,12598419;11,49606323
7,02371970;12,12598419;11,49606323
7,02622370;12,12598419;11,49606323
7,02872770;12,12598419;11,49606323
7,03123170;12,12598419;11,49606323
7,03373570;12,12598419;11,49606323
7,03623970;12,12598419;11,49606323
7,03874370;12,12598419;11,49606323
7,04124770;12,12598419;11,49606323
7,04375170;12,12598419;11,49606323
7,04625570;12,12598419;11,49606323
7,04875970;12,12598419;11,49606323
7,05126370;12,12598419;11,49606323
7,05376770;12,12598419;11,49606323
7,05627170;12,12598419;11,49606323
7,05877570;12,12598419;11,49606323
7,06127970;12,12598419;11,49606323
7,06378370;12,12598419;11,49606323
7,06628770;12,12598419;11,49606323
7,06879170;12,12598419;11,49606323
7,07129570;12,12598419;11,49606323
7,07379970;12,12598419;11,49606323
7,07630370;12,12598419;11,49606323
7,07880770;12,12598419;11,49606323
7,08131170;12,12598419;11,49606323
7,08381570;12,12598419;11,49606323
7,08631970;12,12598419;11,49606323
7,08882370;12,12598419;11,49606323
7,09132770;12,12598419;11,49606323
7,09383170;12,12598419;11,49606323
7,09633570;12,12598419;11,49606323
7,09883970;12,12598419;11,49606323
7,10134370;12,12598419;11,49606323
7,10384770;12,12598419;11,49606323
7,10635170;12,12598419;11,49606323
7,10885570;12,12598419;11,49606323
7,11135970;12,12598419;11,49606323
7,11386370;12,12598419;11,49606323
7,11636770;12,12598419;11,49606323
7,11887170;12,12598419;11,49606323
7,12137570;12,12598419;11,49606323
7,12387970;12,12598419;11,49606323
7,12638370;12,12598419;11,49606323
7,12888770;12,12598419;11,49606323
7,13139170;12,12598419;11,49606323
7,13389570;12,12598419;11,49606323
7,13639970;12,12598419;11,49606323
7,13890370;12,12598419;11,49606323
7,14140770;12,12598419;11,49606323
7,14391170;12,12598419;11,49606323
7,14641570;12,12598419;11,49606323
7,14891970;12,12598419;11,49606323
7,15142370;12,12598419;11,49606323
7,15392770;12,12598419;11,49606323
7,15643170;12,12598419;11,49606323
7,15893570;12,12598419;11,49606323
7,16143970;12,12598419;11,49606323
7,16394370;12,12598419;11,49606323
7,16644770;12,12598419;11,49606323
7,16895170;12,12598419;11,49606323
7,17145570;12,12598419;11,49606323
7,17395970;12,12598419;11,49606323
7,17646370;12,12598419;11,49606323
7,17896770;12,12598419;11,49606323
7,18147170;12,12598419;11,49606323
7,18397570;12,12598419;11,49606323
7,18647970;12,12598419;11,49606323
7,18898370;12,12598419;11,49606323
7,19148770;12,12598419;11,49606323
7,19399170;12,12598419;11,49606323
7,19649570;12,12598419;11,49606323
7,19899970;12,12598419;11,49606323
7,20150370;12,12598419;11,49606323
7,20400770;12,12598419;11,49606323
7,20651170;12,12598419;11,49606323
7,20901570;12,12598419;11,49606323
7,21151970;12,12598419;11,49606323
7,21402370;12,12598419;11,49606323
7,21652770;12,12598419;11,49606323
7,21903170;12,12598419;11,49606323
7,22153570;12,12598419;11,49606323
7,22403970;12,12598419;11,49606323
7,22654370;12,12598419;11,49606323
7,22904770;12,12598419;11,49606323
7,23155170;12,12598419;11,49606323
7,23405570;12,12598419;11,49606323
7,23655970;12,12598419;11,49606323
7,23906370;12,12598419;11,49606323
7,24156770;12,12598419;11,49606323
7,24407169;12,12598419;11,49606323
7,24657569;11,96850395;11,49606323
7,24907969;12,12598419;11,49606323
7,25158369;12,12598419;11,49606323
7,25408769;12,12598419;11,49606323
7,25659169;12,12598419;11,49606323
7,25909569;12,12598419;11,49606323
7,26159969;12,12598419;11,49606323
7,26410369;12,12598419;11,49606323
7,26660769;12,12598419;11,49606323
7,26911169;12,12598419;11,49606323
7,27161569;12,12598419;11,49606323
7,27411969;12,12598419;11,49606323
7,27662369;12,12598419;11,49606323
7,27912769;12,12598419;11,49606323
7,28163169;12,12598419;11,49606323
7,28413569;12,12598419;11,49606323
7,28663969;12,12598419;11,49606323
7,28914369;12,12598419;11,49606323
7,29164769;12,12598419;11,49606323
7,29415169;12,12598419;11,49606323
7,29665569;12,12598419;11,49606323
7,29915969;12,12598419;11,49606323
7,30166369;12,12598419;11,49606323
7,30416769;12,12598419;11,49606323
7,30667169;12,12598419;11,49606323
7,30917569;0,47244096;1,10236216
7,31167969;0,47244096;1,10236216
7,31418369;0,47244096;1,10236216
7,31668769;0,47244096;0,94488192
7,31919169;0,47244096;0,94488192
7,32169569;0,31496063;0,94488192
7,32419969;0,31496063;0,94488192
7,32670369;0,31496063;0,94488192
7,32920769;0,47244096;0,94488192
7,33171169;0,31496063;0,94488192
7,33421569;0,31496063;0,94488192
7,33671969;0,31496063;0,94488192
7,33922369;0,31496063;0,94488192
7,34172769;0,31496063;0,94488192
7,34423169;0,31496063;0,94488192
7,34673569;0,31496063;0,94488192
7,34923969;0,31496063;0,94488192
7,35174369;0,31496063;0,94488192
7,35424769;0,31496063;0,94488192
7,35675169;0,31496063;0,94488192
7,35925569;0,31496063;0,94488192
7,36175969;0,31496063;0,94488192
7,36426369;0,31496063;0,94488192
7,36676769;0,31496063;0,94488192
7,36927169;0,31496063;0,94488192
7,37177569;0,31496063;0,94488192
7,37427969;0,31496063;0,94488192
7,37678369;0,47244096;1,10236216
7,37928769;0,47244096;1,10236216
7,38179169;1,57480311;2,20472431
7,38429569;7,08661413;7,55905533
7,38679969;9,60629940;9,76377964
7,38930369;11,02362156;10,39370060
7,39180769;11,49606323;11,02362156
7,39431169;11,81102371;11,18110275
7,39681569;11,81102371;11,33858299
7,39931969;11,96850395;11,33858299
7,40182369;11,96850395;11,33858299
7,40432769;11,96850395;11,49606323
7,40683169;11,96850395;11,49606323
7,40933569;12,12598419;11,49606323
7,41183969;12,12598419;11,49606323
7,41434369;12,12598419;11,49606323
7,41684769;11,96850395;11,49606323
7,41935169;12,12598419;11,49606323
7,42185569;12,12598419;11,49606323
7,42435969;12,12598419;11,49606323
7,42686369;12,12598419;11,49606323
7,42936769;12,12598419;11,49606323
7,43187169;12,12598419;11,49606323
7,43437569;12,12598419;11,49606323
7,43687969;12,12598419;11,49606323
7,43938369;12,12598419;11,49606323
7,44188769;12,12598419;11,49606323
7,44439169;12,12598419;11,49606323
7,44689569;11,96850395;11,49606323
7,44939969;12,12598419;11,49606323
7,45190369;12,12598419;11,49606323
7,45440769;12,12598419;11,49606323
7,45691169;12,12598419;11,49606323
7,45941569;12,12598419;11,49606323
7,46191969;12,12598419;11,49606323
7,46442369;12,12598419;11,49606323
7,46692769;12,12598419;11,49606323
7,46943169;12,12598419;11,49606323
7,47193569;12,12598419;11,49606323
7,47443969;12,12598419;11,49606323
7,47694369;12,12598419;11,49606323
7,47944769;12,12598419;11,49606323
7,48195168;12,12598419;11,49606323
7,48445568;12,12598419;11,49606323
7,48695968;12,12598419;11,49606323
7,48946368;12,12598419;11,49606323
7,49196768;12,12598419;11,49606323
7,49447168;12,12598419;11,49606323
7,49697568;12,12598419;11,49606323
7,49947968;12,12598419;11,49606323
7,50198368;12,12598419;11,49606323
7,50448768;12,12598419;11,49606323
7,50699168;12,12598419;11,49606323
7,50949568;12,12598419;11,49606323
7,51199968;12,12598419;11,49606323
7,51450368;12,12598419;11,49606323
7,51700768;12,12598419;11,49606323
7,51951168;12,12598419;11,49606323
7,52201568;12,12598419;11,49606323
7,52451968;12,12598419;11,49606323
7,52702368;12,12598419;11,49606323
7,52952768;12,12598419;11,49606323
7,53203168;12,12598419;11,49606323
7,53453568;12,12598419;11,49606323
7,53703968;12,12598419;11,49606323
7,53954368;12,12598419;11,49606323
7,54204768;12,12598419;11,49606323
7,54455168;12,12598419;11,49606323
7,54705568;12,12598419;11,49606323
7,54955968;12,12598419;11,49606323
7,55206368;12,12598419;11,49606323
7,55456768;12,12598419;11,49606323
7,55707168;12,12598419;11,49606323
7,55957568;12,12598419;11,49606323
7,56207968;12,12598419;11,49606323
7,56458368;0,47244096;1,10236216
7,56708768;0,47244096;1,10236216
7,56959168;0,47244096;1,10236216
7,57209568;0,47244096;1,10236216
7,57459968;0,31496063;0,94488192
7,57710368;0,31496063;0,94488192
7,57960768;0,31496063;0,94488192
7,58211168;0,31496063;0,94488192
7,58461568;0,31496063;0,94488192
7,58711968;0,31496063;0,94488192
7,58962368;0,31496063;0,94488192
7,59212768;0,31496063;0,94488192
7,59463168;0,31496063;0,94488192
7,59713568;0,31496063;0,94488192
7,59963968;0,31496063;0,94488192
7,60214368;0,31496063;0,94488192
7,60464768;0,31496063;0,94488192
7,60715168;0,31496063;0,94488192
7,60965568;0,31496063;0,94488192
7,61215968;0,31496063;0,94488192
7,61466368;0,31496063;0,94488192
7,61716768;0,31496063;0,94488192
7,61967168;0,31496063;0,94488192
7,62217568;0,31496063;0,94488192
7,62467968;0,31496063;0,94488192
7,62718368;0,31496063;0,94488192
7,62968768;0,31496063;0,94488192
7,63219168;0,31496063;0,94488192
7,63469568;0,31496063;0,94488192
7,63719968;0,31496063;0,94488192
7,63970368;0,31496063;0,94488192
7,64220768;0,31496063;0,94488192
7,64471168;0,31496063;0,94488192
7,64721568;0,31496063;0,94488192
7,64971968;0,47244096;0,94488192
7,65222368;0,31496063;0,94488192
7,65472768;0,31496063;0,94488192
7,65723168;0,31496063;0,94488192
7,65973568;0,31496063;0,94488192
7,66223968;0,31496063;0,94488192
7,66474368;0,31496063;0,94488192
7,66724768;0,31496063;0,94488192
7,66975168;0,31496063;0,94488192
7,67225568;0,31496063;0,94488192
7,67475968;0,31496063;0,94488192
7,67726368;0,31496063;0,94488192
7,67976768;0,31496063;0,94488192
7,68227168;0,31496063;0,94488192
7,68477568;0,31496063;0,94488192
7,68727968;0,31496063;0,94488192
7,68978368;0,31496063;0,94488192
7,69228768;0,31496063;0,94488192
7,69479168;0,31496063;0,94488192
7,69729568;0,47244096;1,10236216
7,69979968;0,47244096;1,10236216
7,70230368;2,99212599;3,46456695
7,70480768;7,87401581;8,18897629
7,70731168;9,92125988;9,92125988
7,70981568;11,18110275;10,55118084
7,71231968;11,65354347;11,02362156
7,71482368;11,81102371;11,18110275
7,71732767;11,81102371;11,33858299
7,71983167;11,96850395;11,33858299
7,72233567;11,96850395;11,33858299
7,72483967;11,96850395;11,49606323
7,72734367;11,96850395;11,49606323
7,72984767;11,96850395;11,33858299
7,73235167;11,96850395;11,49606323
7,73485567;11,96850395;11,49606323
7,73735967;11,96850395;11,49606323
7,73986367;12,12598419;11,49606323
